Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode
B-29313,3367,604,5,Electronics,Electronic Games,EMI
B-29313,1856,1143,2,Electronics,Electronic Games,EMI
B-29314,1354,941,3,Clothing,Stole,UPI
B-29315,179,-53,4,Clothing,Trousers,UPI
B-29316,1859,-483,1,Clothing,T-shirt,Credit Card
B-29317,1751,330,2,Clothing,Kurti,Credit Card
B-29317,1902,-591,5,Clothing,T-shirt,UPI
B-29318,1894,535,2,Furniture,Bookcases,Debit Card
B-29318,1263,94,4,Clothing,Saree,Debit Card
B-29319,1046,584,4,Electronics,Phones,COD
B-29319,451,63,3,Electronics,Printers,Credit Card
B-29319,5567,3330,4,Electronics,Printers,COD
B-29320,3424,958,3,Furniture,Chairs,UPI
B-29320,5546,2175,4,Electronics,Electronic Games,Credit Card
B-29321,1695,686,1,Clothing,Saree,Credit Card
B-29321,78,-14,4,Clothing,Hankerchief,Debit Card
B-29322,675,-299,4,Clothing,T-shirt,Debit Card
B-29323,1506,126,5,Electronics,Electronic Games,UPI
B-29324,5763,2813,1,Furniture,Tables,EMI
B-29324,1348,855,1,Electronics,Electronic Games,COD
B-29325,439,-110,5,Clothing,Skirt,COD
B-29325,4379,421,1,Furniture,Chairs,Debit Card
B-29326,5441,2584,1,Furniture,Bookcases,COD
B-29327,1221,360,3,Clothing,Shirt,COD
B-29328,3045,1271,4,Electronics,Electronic Games,UPI
B-29329,1836,863,3,Clothing,Saree,Credit Card
B-29330,2507,710,3,Furniture,Tables,Credit Card
B-29331,887,578,4,Clothing,Trousers,Debit Card
B-29331,667,218,2,Electronics,Printers,Debit Card
B-29332,3190,713,2,Electronics,Accessories,UPI
B-29333,1220,-185,4,Clothing,Kurti,UPI
B-29333,2657,1304,3,Furniture,Bookcases,UPI
B-29333,5000,1173,1,Furniture,Tables,Debit Card
B-29334,5481,3315,3,Electronics,Printers,COD
B-29335,5052,1489,4,Furniture,Furnishings,UPI
B-29335,5944,306,3,Furniture,Chairs,EMI
B-29336,5865,2624,3,Furniture,Tables,EMI
B-29337,5419,1937,2,Furniture,Tables,UPI
B-29337,5474,1764,1,Furniture,Bookcases,Credit Card
B-29338,1851,-804,5,Clothing,Stole,COD
B-29339,743,214,4,Electronics,Printers,UPI
B-29339,3809,1122,3,Electronics,Printers,COD
B-29340,1150,570,1,Clothing,Skirt,UPI
B-29341,1571,-300,2,Clothing,Kurti,COD
B-29342,4367,1086,4,Electronics,Printers,COD
B-29343,4175,1759,3,Electronics,Phones,UPI
B-29343,699,-261,1,Clothing,Kurti,Credit Card
B-29343,546,-80,3,Clothing,Stole,COD
B-29344,1740,-202,4,Clothing,Saree,UPI
B-29345,1747,120,2,Furniture,Chairs,UPI
B-29345,1994,1259,3,Electronics,Accessories,UPI
B-29346,632,-115,3,Clothing,Trousers,EMI
B-29347,750,117,5,Clothing,Saree,UPI
B-29347,384,-28,5,Clothing,Saree,Debit Card
B-29348,1073,737,3,Clothing,Leggings,UPI
B-29349,934,-63,2,Clothing,Saree,UPI
B-29350,1938,-948,3,Clothing,Stole,Debit Card
B-29351,19,8,3,Clothing,Trousers,COD
B-29352,5005,2447,4,Furniture,Tables,COD
B-29353,851,416,4,Clothing,Trousers,COD
B-29354,1964,-93,5,Clothing,Leggings,Credit Card
B-29355,1755,499,5,Clothing,Hankerchief,UPI
B-29356,2158,685,3,Furniture,Chairs,Credit Card
B-29356,3335,2036,4,Electronics,Electronic Games,COD
B-29357,1660,345,5,Clothing,Kurti,COD
B-29357,140,-53,4,Clothing,Leggings,Credit Card
B-29357,4834,1887,2,Electronics,Electronic Games,UPI
B-29358,4080,711,2,Electronics,Accessories,Credit Card
B-29359,5129,270,2,Electronics,Phones,EMI
B-29360,1912,882,5,Clothing,Skirt,EMI
B-29360,452,-25,3,Clothing,Kurti,COD
B-29361,489,35,2,Electronics,Printers,UPI
B-29361,3684,1970,4,Electronics,Electronic Games,Debit Card
B-29361,1678,-781,2,Clothing,T-shirt,Credit Card
B-29362,4799,1926,4,Electronics,Printers,Credit Card
B-29363,4635,965,1,Electronics,Electronic Games,Debit Card
B-29363,2469,1574,5,Electronics,Accessories,Debit Card
B-29364,1291,25,1,Clothing,Hankerchief,Credit Card
B-29364,793,-5,3,Clothing,Leggings,UPI
B-29365,5616,3152,1,Electronics,Printers,COD
B-29366,1045,158,5,Electronics,Printers,UPI
B-29367,4948,1422,3,Electronics,Phones,EMI
B-29367,5084,2466,4,Furniture,Bookcases,COD
B-29368,4457,818,5,Furniture,Furnishings,COD
B-29368,5418,874,3,Furniture,Furnishings,Credit Card
B-29369,2256,495,3,Electronics,Printers,Credit Card
B-29369,216,-37,1,Clothing,Kurti,Debit Card
B-29370,288,53,4,Clothing,Leggings,UPI
B-29371,1395,240,5,Electronics,Accessories,EMI
B-29372,194,46,2,Clothing,Shirt,Debit Card
B-29373,1487,664,3,Furniture,Chairs,COD
B-29373,448,271,1,Clothing,Trousers,EMI
B-29374,5872,2218,2,Furniture,Furnishings,Debit Card
B-29374,1802,389,3,Clothing,T-shirt,Credit Card
B-29374,233,82,1,Clothing,Stole,COD
B-29375,982,29,2,Clothing,T-shirt,COD
B-29376,4805,1253,5,Electronics,Printers,Debit Card
B-29377,745,-360,3,Clothing,Leggings,COD
B-29378,1510,946,3,Clothing,Trousers,EMI
B-29379,187,-42,2,Clothing,Leggings,UPI
B-29379,1951,1094,5,Clothing,Hankerchief,COD
B-29379,3351,1212,5,Furniture,Bookcases,COD
B-29380,165,-75,5,Clothing,Leggings,Credit Card
B-29381,3344,1922,5,Electronics,Phones,UPI
B-29381,1034,-339,3,Clothing,Skirt,Credit Card
B-29382,1307,321,3,Clothing,Skirt,Credit Card
B-29383,3036,1394,3,Electronics,Accessories,UPI
B-29383,5059,2581,5,Electronics,Phones,COD
B-29384,1120,235,5,Furniture,Bookcases,Credit Card
B-29384,5057,1571,1,Furniture,Tables,UPI
B-29385,25,-6,1,Clothing,Kurti,Debit Card
B-29386,5323,1816,1,Furniture,Chairs,COD
B-29386,1302,-314,5,Clothing,Leggings,COD
B-29387,5430,1435,4,Electronics,Phones,UPI
B-29388,5847,2545,3,Furniture,Furnishings,UPI
B-29389,460,110,1,Clothing,Saree,UPI
B-29390,5628,2595,5,Electronics,Accessories,COD
B-29390,1212,639,1,Clothing,Skirt,COD
B-29390,1591,592,2,Electronics,Printers,COD
B-29391,5508,1690,5,Furniture,Furnishings,COD
B-29391,975,315,3,Furniture,Furnishings,Debit Card
B-29392,1626,395,4,Furniture,Chairs,UPI
B-29393,1433,504,4,Clothing,Skirt,EMI
B-29394,4946,1986,1,Furniture,Furnishings,UPI
B-29395,1561,-267,4,Clothing,Stole,Debit Card
B-29395,1155,480,1,Electronics,Electronic Games,UPI
B-29395,850,-194,1,Clothing,Shirt,Credit Card
B-29396,594,413,5,Clothing,Hankerchief,UPI
B-29396,1662,884,3,Electronics,Accessories,Credit Card
B-29397,4332,2527,1,Electronics,Electronic Games,COD
B-29398,3517,1514,4,Electronics,Printers,COD
B-29399,4154,925,1,Furniture,Chairs,UPI
B-29400,2466,1140,5,Electronics,Electronic Games,Credit Card
B-29400,449,108,3,Clothing,Shirt,COD
B-29401,1377,249,2,Electronics,Printers,COD
B-29402,3027,758,1,Electronics,Phones,Credit Card
B-29402,2167,1030,4,Furniture,Furnishings,EMI
B-29403,282,-67,5,Clothing,Stole,UPI
B-29404,688,4,1,Clothing,Leggings,Debit Card
B-29404,3893,2132,2,Electronics,Phones,COD
B-29404,3611,458,3,Electronics,Accessories,UPI
B-29405,1262,-198,4,Clothing,T-shirt,Credit Card
B-29406,4145,1004,2,Furniture,Chairs,Debit Card
B-29406,1117,283,1,Electronics,Electronic Games,UPI
B-29407,1684,-419,5,Clothing,Kurti,COD
B-29408,1181,535,5,Clothing,Stole,Credit Card
B-29409,1066,454,1,Furniture,Bookcases,Debit Card
B-29409,5043,2378,5,Furniture,Chairs,Credit Card
B-29410,5372,851,3,Electronics,Electronic Games,Credit Card
B-29411,1496,-678,1,Clothing,T-shirt,COD
B-29412,1340,836,3,Electronics,Phones,COD
B-29413,1574,-725,1,Clothing,Shirt,Debit Card
B-29414,679,-138,3,Clothing,Saree,UPI
B-29414,536,-207,2,Clothing,Kurti,Debit Card
B-29415,1958,1119,2,Clothing,Hankerchief,UPI
B-29416,5837,1129,4,Furniture,Bookcases,UPI
B-29417,55,20,3,Clothing,Leggings,COD
B-29417,474,-218,2,Clothing,Hankerchief,COD
B-29418,1830,368,2,Furniture,Bookcases,Debit Card
B-29418,1918,854,5,Furniture,Chairs,Credit Card
B-29419,4753,395,3,Electronics,Accessories,COD
B-29420,3572,1959,1,Electronics,Phones,EMI
B-29420,3586,1190,1,Furniture,Furnishings,COD
B-29421,3061,1335,4,Electronics,Phones,Debit Card
B-29422,5692,1100,5,Furniture,Bookcases,Credit Card
B-29423,1132,201,5,Clothing,Leggings,UPI
B-29423,3750,1853,5,Furniture,Furnishings,UPI
B-29424,520,228,2,Furniture,Tables,Credit Card
B-29425,1510,-578,1,Clothing,T-shirt,Credit Card
B-29426,4699,978,4,Furniture,Bookcases,EMI
B-29426,476,-81,2,Clothing,Skirt,COD
B-29427,165,-10,2,Clothing,Shirt,COD
B-29428,163,45,5,Clothing,Skirt,Credit Card
B-29429,997,318,3,Furniture,Furnishings,COD
B-29430,3287,1406,1,Furniture,Tables,Debit Card
B-29431,4310,1712,3,Furniture,Bookcases,Credit Card
B-29432,4975,563,5,Electronics,Electronic Games,Debit Card
B-29433,524,-86,3,Clothing,Saree,COD
B-29433,2749,989,3,Electronics,Electronic Games,Credit Card
B-29433,4403,1552,4,Furniture,Bookcases,Debit Card
B-29434,4897,1496,3,Furniture,Furnishings,UPI
B-29435,1869,-519,2,Clothing,Hankerchief,EMI
B-29436,1401,464,4,Electronics,Phones,COD
B-29436,5133,592,1,Furniture,Furnishings,EMI
B-29436,1863,646,5,Clothing,Skirt,UPI
B-29437,2140,1378,3,Electronics,Printers,Credit Card
B-29437,1394,-101,3,Clothing,Leggings,Credit Card
B-29438,5453,728,5,Electronics,Phones,COD
B-29439,137,-39,2,Clothing,Trousers,COD
B-29439,3892,782,3,Furniture,Furnishings,Credit Card
B-29440,3451,1209,1,Electronics,Electronic Games,UPI
B-29440,729,451,1,Clothing,Trousers,Credit Card
B-29441,906,370,2,Electronics,Electronic Games,COD
B-29442,2976,1579,5,Electronics,Electronic Games,COD
B-29443,491,-174,1,Clothing,Saree,Credit Card
B-29444,418,236,4,Clothing,Kurti,UPI
B-29445,1796,304,1,Furniture,Furnishings,UPI
B-29445,2656,304,4,Furniture,Furnishings,Credit Card
B-29445,559,306,2,Clothing,T-shirt,UPI
B-29446,2660,1118,5,Electronics,Electronic Games,Debit Card
B-29446,5859,1134,3,Furniture,Tables,COD
B-29446,46,-14,4,Clothing,Shirt,COD
B-29447,5743,2112,5,Electronics,Accessories,EMI
B-29447,74,-23,2,Clothing,Stole,COD
B-29448,4409,907,2,Furniture,Tables,UPI
B-29449,1342,558,5,Furniture,Tables,Credit Card
B-29449,4381,965,2,Furniture,Tables,COD
B-29449,926,-196,1,Clothing,T-shirt,EMI
B-29450,627,222,1,Electronics,Accessories,Debit Card
B-29450,2315,249,3,Furniture,Furnishings,Debit Card
B-29450,2830,1332,5,Electronics,Phones,COD
B-29451,534,80,4,Furniture,Furnishings,Credit Card
B-29451,465,278,5,Clothing,Kurti,Debit Card
B-29452,697,338,1,Clothing,Skirt,Debit Card
B-29452,5599,783,4,Furniture,Chairs,COD
B-29452,5680,185,1,Furniture,Bookcases,COD
B-29453,1303,309,2,Furniture,Tables,EMI
B-29453,5342,1338,3,Electronics,Accessories,UPI
B-29454,809,269,1,Clothing,Leggings,COD
B-29454,992,135,1,Electronics,Printers,COD
B-29455,1952,-124,2,Clothing,Shirt,COD
B-29456,1926,924,3,Furniture,Furnishings,UPI
B-29456,60,-15,1,Clothing,Kurti,UPI
B-29457,5509,601,3,Electronics,Electronic Games,UPI
B-29458,2247,1250,1,Electronics,Printers,COD
B-29459,324,155,4,Clothing,Stole,COD
B-29460,363,73,1,Clothing,Leggings,Debit Card
B-29460,3125,1428,3,Electronics,Phones,Credit Card
B-29461,1537,-329,5,Clothing,Trousers,Credit Card
B-29462,2584,980,4,Electronics,Electronic Games,COD
B-29463,369,-15,4,Clothing,Shirt,UPI
B-29463,1354,582,3,Electronics,Printers,Debit Card
B-29464,2377,1219,3,Electronics,Accessories,Credit Card
B-29464,69,-5,5,Clothing,Skirt,UPI
B-29465,3309,264,5,Furniture,Bookcases,Debit Card
B-29466,1566,-37,4,Clothing,Shirt,COD
B-29467,1768,12,2,Clothing,Saree,UPI
B-29468,2802,143,3,Furniture,Chairs,EMI
B-29469,926,336,1,Electronics,Accessories,UPI
B-29470,1328,162,5,Furniture,Furnishings,EMI
B-29471,592,24,4,Clothing,Trousers,COD
B-29471,3137,1456,4,Electronics,Accessories,UPI
B-29472,2875,1286,3,Electronics,Phones,UPI
B-29473,676,11,1,Clothing,Shirt,Debit Card
B-29473,5048,700,3,Electronics,Printers,COD
B-29474,2664,1104,2,Furniture,Chairs,Debit Card
B-29474,1397,388,5,Clothing,Shirt,Debit Card
B-29474,509,218,5,Clothing,Skirt,COD
B-29475,2994,893,5,Electronics,Electronic Games,Debit Card
B-29475,879,47,3,Electronics,Phones,EMI
B-29475,1660,93,4,Clothing,Shirt,UPI
B-29476,4982,2090,1,Electronics,Phones,COD
B-29476,2843,929,3,Furniture,Bookcases,EMI
B-29476,5108,2248,4,Electronics,Phones,UPI
B-29477,1901,-262,4,Clothing,Kurti,COD
B-29477,1929,408,3,Electronics,Electronic Games,COD
B-29478,4554,1166,4,Furniture,Chairs,Credit Card
B-29478,1440,367,2,Electronics,Electronic Games,UPI
B-29478,840,-155,5,Clothing,Leggings,Credit Card
B-29479,1167,-373,4,Clothing,Skirt,EMI
B-29480,3904,1537,1,Furniture,Tables,COD
B-29480,222,-12,4,Clothing,Shirt,UPI
B-29481,3809,1214,4,Furniture,Furnishings,UPI
B-29482,5234,1006,2,Furniture,Bookcases,COD
B-29482,3890,1374,5,Furniture,Chairs,EMI
B-29482,4604,2296,5,Furniture,Bookcases,COD
B-29483,1030,682,3,Clothing,Shirt,Credit Card
B-29484,3866,696,4,Electronics,Accessories,UPI
B-29485,437,-169,2,Clothing,Stole,COD
B-29486,153,-63,4,Clothing,Kurti,Credit Card
B-29486,5277,528,1,Electronics,Printers,COD
B-29486,2352,1420,3,Electronics,Printers,Credit Card
B-29487,1034,477,3,Clothing,Kurti,EMI
B-29488,4906,2490,5,Electronics,Accessories,COD
B-29488,1878,1157,3,Clothing,Trousers,Debit Card
B-29489,5693,1422,5,Furniture,Bookcases,UPI
B-29490,1228,565,2,Clothing,Leggings,COD
B-29491,1265,288,5,Furniture,Bookcases,COD
B-29491,3574,1294,5,Furniture,Tables,COD
B-29492,1124,-333,2,Clothing,T-shirt,COD
B-29493,3860,2360,4,Electronics,Printers,COD
B-29494,1810,-202,2,Clothing,Leggings,UPI
B-29495,2600,511,2,Furniture,Tables,UPI
B-29496,1817,-546,2,Clothing,Skirt,UPI
B-29497,222,22,2,Clothing,Trousers,Debit Card
B-29498,5745,220,5,Furniture,Furnishings,Debit Card
B-29499,1079,219,4,Electronics,Electronic Games,UPI
B-29499,5262,409,2,Electronics,Printers,COD
B-29500,1403,-366,2,Clothing,Skirt,UPI
B-29500,3763,1444,4,Furniture,Tables,Credit Card
B-29501,5055,1649,3,Electronics,Printers,COD
B-29502,5429,2897,2,Electronics,Phones,Debit Card
B-29503,335,133,5,Electronics,Accessories,Credit Card
B-29503,5306,1756,1,Electronics,Printers,COD
B-29504,1265,476,3,Clothing,Trousers,EMI
B-29504,375,244,3,Clothing,T-shirt,COD
B-29505,1721,1099,3,Clothing,Skirt,UPI
B-29506,4592,2835,5,Electronics,Printers,Debit Card
B-29507,1507,843,5,Clothing,Kurti,UPI
B-29507,569,-148,5,Clothing,T-shirt,Debit Card
B-29508,1010,379,1,Furniture,Tables,UPI
B-29508,5091,1424,1,Furniture,Bookcases,UPI
B-29509,1446,645,2,Electronics,Phones,Credit Card
B-29509,3715,1520,3,Electronics,Phones,UPI
B-29510,4811,1021,1,Electronics,Electronic Games,UPI
B-29510,763,121,5,Furniture,Furnishings,COD
B-29511,3682,122,3,Furniture,Bookcases,COD
B-29511,4504,883,5,Electronics,Phones,UPI
B-29511,3767,1825,4,Electronics,Accessories,COD
B-29512,2000,-51,1,Clothing,Shirt,COD
B-29512,3156,1497,3,Electronics,Accessories,COD
B-29513,5114,607,4,Furniture,Furnishings,COD
B-29513,1600,614,2,Clothing,Shirt,COD
B-29514,2572,1197,2,Electronics,Printers,UPI
B-29515,3349,179,1,Furniture,Bookcases,EMI
B-29516,1827,750,2,Electronics,Phones,EMI
B-29517,1044,-126,1,Clothing,Stole,COD
B-29518,426,36,4,Electronics,Phones,COD
B-29519,3429,1603,4,Furniture,Furnishings,Credit Card
B-29519,757,252,1,Clothing,T-shirt,Credit Card
B-29520,4033,1087,3,Electronics,Phones,UPI
B-29521,1353,413,2,Electronics,Phones,COD
B-29522,3750,571,1,Electronics,Printers,EMI
B-29523,5459,3441,3,Electronics,Phones,EMI
B-29524,1398,717,1,Clothing,Saree,UPI
B-29525,5205,1033,4,Furniture,Furnishings,COD
B-29526,1332,-639,2,Clothing,Saree,EMI
B-29527,2195,284,3,Electronics,Accessories,UPI
B-29527,384,-35,3,Clothing,Kurti,EMI
B-29528,17,6,5,Clothing,Saree,COD
B-29529,1325,725,3,Electronics,Accessories,COD
B-29530,1310,563,4,Clothing,Shirt,EMI
B-29531,272,72,1,Clothing,Saree,Credit Card
B-29532,444,167,3,Clothing,Hankerchief,UPI
B-29533,5361,3128,4,Electronics,Accessories,Credit Card
B-29534,5580,1221,2,Furniture,Chairs,Debit Card
B-29535,4986,1688,2,Furniture,Chairs,UPI
B-29536,5790,1085,4,Furniture,Tables,UPI
B-29536,772,64,5,Furniture,Furnishings,UPI
B-29537,1381,621,1,Electronics,Accessories,Debit Card
B-29538,776,-205,3,Clothing,Shirt,Debit Card
B-29539,3171,1148,4,Electronics,Accessories,Credit Card
B-29540,1166,646,3,Clothing,Skirt,EMI
B-29541,3223,1475,5,Furniture,Tables,COD
B-29542,257,-62,3,Clothing,Leggings,UPI
B-29543,2296,604,1,Electronics,Phones,COD
B-29543,5173,2713,2,Electronics,Phones,COD
B-29544,95,21,4,Clothing,Leggings,EMI
B-29545,1767,454,2,Electronics,Electronic Games,EMI
B-29546,1510,448,1,Furniture,Furnishings,COD
B-29546,617,253,5,Clothing,Saree,COD
B-29546,1447,483,5,Clothing,Shirt,COD
B-29547,2438,368,4,Furniture,Furnishings,COD
B-29547,2957,1696,5,Electronics,Accessories,Credit Card
B-29548,3390,1069,5,Electronics,Printers,COD
B-29549,74,46,1,Clothing,Saree,Debit Card
B-29549,554,188,5,Clothing,Shirt,EMI
B-29550,385,206,5,Clothing,Leggings,EMI
B-29551,4818,1157,5,Furniture,Tables,Debit Card
B-29552,1903,1075,3,Clothing,Saree,Debit Card
B-29552,5236,899,3,Electronics,Printers,Credit Card
B-29553,540,37,4,Clothing,Shirt,COD
B-29553,4145,1950,3,Furniture,Bookcases,UPI
B-29554,3644,957,2,Furniture,Tables,UPI
B-29555,1035,-85,1,Clothing,Hankerchief,COD
B-29555,2570,855,1,Electronics,Printers,COD
B-29556,4757,2178,2,Electronics,Accessories,Credit Card
B-29557,194,62,2,Clothing,Hankerchief,UPI
B-29558,1299,792,1,Electronics,Accessories,Debit Card
B-29558,1988,965,5,Electronics,Accessories,Credit Card
B-29558,1659,156,1,Furniture,Tables,Debit Card
B-29559,2167,218,4,Furniture,Tables,Credit Card
B-29559,598,-256,3,Clothing,Trousers,COD
B-29560,1342,91,5,Clothing,Trousers,UPI
B-29560,3094,1241,2,Furniture,Furnishings,COD
B-29561,1380,118,1,Clothing,T-shirt,EMI
B-29561,5541,1882,2,Furniture,Chairs,UPI
B-29562,26,7,5,Clothing,Hankerchief,Debit Card
B-29562,2936,1422,4,Furniture,Chairs,COD
B-29563,1315,694,2,Clothing,Trousers,EMI
B-29564,445,-123,3,Clothing,T-shirt,Debit Card
B-29564,1774,130,1,Electronics,Electronic Games,COD
B-29565,4107,1513,3,Electronics,Accessories,COD
B-29566,2079,862,3,Furniture,Bookcases,COD
B-29567,3134,706,4,Furniture,Bookcases,UPI
B-29567,2053,409,5,Furniture,Chairs,UPI
B-29568,951,205,1,Furniture,Bookcases,COD
B-29569,1733,-247,1,Clothing,Hankerchief,COD
B-29570,932,375,2,Electronics,Electronic Games,EMI
B-29570,3642,331,2,Furniture,Bookcases,UPI
B-29570,3681,1655,4,Electronics,Accessories,COD
B-29571,5420,946,3,Electronics,Phones,EMI
B-29571,709,415,3,Electronics,Phones,Debit Card
B-29572,1846,618,2,Electronics,Accessories,Debit Card
B-29573,507,231,4,Clothing,Trousers,EMI
B-29574,2263,166,5,Electronics,Electronic Games,COD
B-29574,2012,537,4,Electronics,Printers,COD
B-29575,3512,633,1,Furniture,Bookcases,UPI
B-29576,2178,393,4,Electronics,Printers,Credit Card
B-29577,422,127,3,Clothing,Skirt,Debit Card
B-29577,1332,835,1,Electronics,Accessories,UPI
B-29577,2345,1139,5,Electronics,Phones,UPI
B-29578,2749,1285,1,Electronics,Accessories,COD
B-29578,540,-154,1,Clothing,Shirt,Debit Card
B-29579,3270,201,1,Electronics,Printers,UPI
B-29579,516,-68,4,Clothing,Shirt,COD
B-29579,1826,-396,4,Clothing,Hankerchief,COD
B-29580,48,-20,2,Clothing,Saree,UPI
B-29580,1514,157,1,Clothing,T-shirt,Credit Card
B-29581,5089,2959,2,Electronics,Phones,COD
B-29581,395,221,5,Clothing,Leggings,EMI
B-29582,1266,285,4,Clothing,Skirt,Credit Card
B-29583,1086,519,5,Clothing,Stole,UPI
B-29584,3342,342,5,Furniture,Bookcases,Debit Card
B-29584,1483,-60,5,Clothing,Hankerchief,COD
B-29585,1508,88,2,Furniture,Bookcases,COD
B-29586,505,133,2,Furniture,Furnishings,COD
B-29586,714,198,4,Furniture,Bookcases,COD
B-29587,4773,2102,2,Furniture,Chairs,Credit Card
B-29588,2528,956,4,Furniture,Furnishings,COD
B-29588,4644,2821,4,Electronics,Accessories,COD
B-29589,1261,131,1,Electronics,Electronic Games,COD
B-29589,937,463,3,Furniture,Tables,COD
B-29590,3994,638,2,Electronics,Electronic Games,UPI
B-29591,2515,178,4,Furniture,Bookcases,Debit Card
B-29592,1207,640,4,Clothing,Leggings,UPI
B-29593,392,-80,3,Clothing,Leggings,UPI
B-29594,1443,686,5,Electronics,Printers,UPI
B-29595,5320,2820,5,Electronics,Phones,EMI
B-29595,4963,1596,4,Furniture,Chairs,COD
B-29596,644,-275,3,Clothing,Shirt,Credit Card
B-29597,840,245,2,Furniture,Bookcases,UPI
B-29598,1130,256,4,Furniture,Tables,COD
B-29599,5055,2213,2,Furniture,Chairs,UPI
B-29599,898,363,1,Electronics,Electronic Games,UPI
B-29600,2185,464,2,Electronics,Electronic Games,Credit Card
B-29600,2778,1793,2,Electronics,Electronic Games,UPI
B-29601,5780,3210,5,Electronics,Electronic Games,Debit Card
B-29601,4661,354,1,Electronics,Accessories,COD
B-29602,5399,2371,4,Electronics,Printers,COD
B-29603,2029,182,3,Electronics,Accessories,UPI
B-29603,3815,195,4,Electronics,Printers,EMI
B-29604,1050,460,5,Electronics,Phones,UPI
B-29605,484,247,3,Clothing,Stole,COD
B-29606,3171,1271,2,Electronics,Printers,COD
B-29607,704,-59,2,Clothing,Shirt,UPI
B-29607,2613,833,5,Electronics,Electronic Games,UPI
B-29608,906,-69,3,Clothing,Kurti,UPI
B-29609,4729,2510,3,Electronics,Printers,COD
B-29610,1302,191,5,Clothing,Shirt,Debit Card
B-29610,393,-79,2,Clothing,Shirt,EMI
B-29611,1258,-297,4,Clothing,T-shirt,UPI
B-29612,3873,1553,1,Electronics,Accessories,COD
B-29613,1770,-801,3,Clothing,Leggings,Credit Card
B-29613,4502,2100,4,Electronics,Printers,COD
